ET,Parcela_ID,Temp_C,precipitation,relative_humidity_2m_above_ground,wind,Fecha actual
,49676,2.0,,88.0,4.0,27-05-2021
,49672,3.0,,88.0,4.0,27-05-2021
,49669,1.0,,88.0,4.0,27-05-2021
,49666,0.0,,88.0,4.0,27-05-2021
,38496,5.0,,89.0,2.0,27-05-2021
,38930,1.0,,89.0,2.0,27-05-2021
,38928,2.0,,89.0,2.0,27-05-2021
,38926,3.0,,89.0,2.0,27-05-2021
,38924,5.0,,89.0,2.0,27-05-2021
,38922,3.0,,89.0,2.0,27-05-2021
,39322,4.0,,89.0,2.0,27-05-2021
,39318,2.0,,89.0,2.0,27-05-2021
,39314,3.0,,89.0,2.0,27-05-2021
,39709,2.0,,89.0,2.0,27-05-2021
,39707,3.0,,89.0,2.0,27-05-2021
,39705,1.0,,89.0,2.0,27-05-2021
,39703,2.0,,89.0,2.0,27-05-2021
,39701,1.0,,89.0,2.0,27-05-2021
,39699,3.0,,89.0,2.0,27-05-2021
,39697,3.0,,88.0,2.0,27-05-2021
,39695,6.0,,88.0,2.0,27-05-2021
,40106,5.0,,89.0,2.0,27-05-2021
,40102,4.0,,89.0,2.0,27-05-2021
,40098,4.0,,89.0,2.0,27-05-2021
,40094,5.0,,88.0,2.0,27-05-2021
,40090,1.0,,88.0,2.0,27-05-2021
,40491,4.0,,89.0,2.0,27-05-2021
,40489,5.0,,89.0,2.0,27-05-2021
,40487,5.0,,89.0,2.0,27-05-2021
,40485,4.0,,89.0,2.0,27-05-2021
,40483,3.0,,89.0,2.0,27-05-2021
,40481,5.0,,88.0,2.0,27-05-2021
,40479,4.0,,88.0,2.0,27-05-2021
,40477,3.0,,88.0,2.0,27-05-2021
,40872,3.0,,89.0,2.0,27-05-2021
,40865,3.0,,88.0,2.0,27-05-2021
,40861,2.0,,88.0,2.0,27-05-2021
,41241,3.0,,89.0,2.0,27-05-2021
,41239,4.0,,89.0,2.0,27-05-2021
,41238,,,89.0,2.0,27-05-2021
,41236,-1.0,,89.0,2.0,27-05-2021
,41234,5.0,,88.0,2.0,27-05-2021
,41232,1.0,,88.0,2.0,27-05-2021
,41230,2.0,,88.0,2.0,27-05-2021
,41228,2.0,,88.0,2.0,27-05-2021
,41225,4.0,,88.0,2.0,27-05-2021
,41640,0.0,,88.0,2.0,27-05-2021
,41636,0.0,,88.0,2.0,27-05-2021
,41632,1.0,,88.0,2.0,27-05-2021
,41628,1.0,,88.0,2.0,27-05-2021
,41624,6.0,,91.0,2.0,27-05-2021
,42074,3.0,,90.0,1.0,27-05-2021
,42072,-1.0,,90.0,1.0,27-05-2021
,42070,6.0,,90.0,1.0,27-05-2021
,42069,2.0,,92.0,2.0,27-05-2021
,42067,0.0,,92.0,2.0,27-05-2021
,42065,1.0,,92.0,2.0,27-05-2021
,42063,4.0,,92.0,2.0,27-05-2021
,42061,1.0,,92.0,2.0,27-05-2021
,42059,-1.0,,92.0,2.0,27-05-2021
,42057,1.0,,92.0,2.0,27-05-2021
,42055,1.0,,92.0,2.0,27-05-2021
,42053,2.0,,92.0,2.0,27-05-2021
,42519,-2.0,,90.0,1.0,27-05-2021
,42515,3.0,,90.0,1.0,27-05-2021
,42509,0.0,,92.0,2.0,27-05-2021
,42505,2.0,,92.0,2.0,27-05-2021
,42501,2.0,,92.0,2.0,27-05-2021
,42497,0.0,,92.0,2.0,27-05-2021
,42493,-1.0,,92.0,2.0,27-05-2021
,42962,-3.0,,90.0,1.0,27-05-2021
,42960,0.0,,90.0,1.0,27-05-2021
,42958,1.0,,90.0,1.0,27-05-2021
,42956,3.0,,90.0,1.0,27-05-2021
,42954,2.0,,92.0,2.0,27-05-2021
,42952,1.0,,92.0,2.0,27-05-2021
,42950,2.0,,92.0,2.0,27-05-2021
,42948,-2.0,,92.0,2.0,27-05-2021
,42946,0.0,,92.0,2.0,27-05-2021
,42944,1.0,,92.0,2.0,27-05-2021
,42942,1.0,,92.0,2.0,27-05-2021
,42940,0.0,,92.0,2.0,27-05-2021
,42938,1.0,,92.0,2.0,27-05-2021
,42936,0.0,,92.0,2.0,27-05-2021
,42934,1.0,,92.0,2.0,27-05-2021
,42932,3.0,,92.0,2.0,27-05-2021
,43435,,,90.0,1.0,27-05-2021
,43432,3.0,,90.0,1.0,27-05-2021
,43428,3.0,,92.0,2.0,27-05-2021
,43424,1.0,,92.0,2.0,27-05-2021
,43417,1.0,,92.0,2.0,27-05-2021
,43413,0.0,,92.0,2.0,27-05-2021
,43409,1.0,,92.0,2.0,27-05-2021
,43405,1.0,,92.0,2.0,27-05-2021
,43932,4.0,,90.0,1.0,27-05-2021
,43929,3.0,,90.0,1.0,27-05-2021
,43927,3.0,,90.0,1.0,27-05-2021
,43925,3.0,,90.0,1.0,27-05-2021
,43923,4.0,,92.0,2.0,27-05-2021
,43921,2.0,,92.0,2.0,27-05-2021
,43919,3.0,,92.0,2.0,27-05-2021
,43917,2.0,,92.0,2.0,27-05-2021
,43915,-2.0,,92.0,2.0,27-05-2021
,43913,0.0,,92.0,2.0,27-05-2021
,43911,1.0,,92.0,2.0,27-05-2021
,43909,,,92.0,2.0,27-05-2021
,43907,-1.0,,92.0,2.0,27-05-2021
,43905,-2.0,,92.0,2.0,27-05-2021
,43903,0.0,,92.0,2.0,27-05-2021
,43901,0.0,,92.0,2.0,27-05-2021
,43899,2.0,,92.0,2.0,27-05-2021
,44479,-4.0,,90.0,1.0,27-05-2021
,43897,2.0,,92.0,2.0,27-05-2021
,44475,,,90.0,1.0,27-05-2021
,43895,,,92.0,2.0,27-05-2021
,43893,-1.0,,92.0,2.0,27-05-2021
,44472,2.0,,90.0,1.0,27-05-2021
,44468,3.0,,92.0,2.0,27-05-2021
,44464,2.0,,92.0,2.0,27-05-2021
,44461,0.0,,92.0,2.0,27-05-2021
,44457,1.0,,92.0,2.0,27-05-2021
,44453,3.0,,92.0,2.0,27-05-2021
,44449,-2.0,,92.0,2.0,27-05-2021
,44445,-1.0,,92.0,2.0,27-05-2021
,45037,-1.0,,90.0,1.0,27-05-2021
,45035,-2.0,,90.0,1.0,27-05-2021
,44441,1.0,,92.0,2.0,27-05-2021
,45033,4.0,,90.0,1.0,27-05-2021
,45031,3.0,,90.0,1.0,27-05-2021
,44437,-1.0,,92.0,2.0,27-05-2021
,45029,2.0,,90.0,1.0,27-05-2021
,45027,3.0,,90.0,1.0,27-05-2021
,45025,3.0,,92.0,2.0,27-05-2021
,45023,2.0,,92.0,2.0,27-05-2021
,45021,3.0,,92.0,2.0,27-05-2021
,45020,,,92.0,2.0,27-05-2021
,45018,1.0,,92.0,2.0,27-05-2021
,45016,1.0,,92.0,2.0,27-05-2021
,45014,1.0,,92.0,2.0,27-05-2021
,45012,1.0,,92.0,2.0,27-05-2021
,45010,2.0,,92.0,2.0,27-05-2021
,45008,-2.0,,92.0,2.0,27-05-2021
,45006,-3.0,,92.0,2.0,27-05-2021
,45004,-2.0,,92.0,2.0,27-05-2021
,45002,2.0,,92.0,2.0,27-05-2021
,45607,,,90.0,1.0,27-05-2021
,45000,0.0,,92.0,2.0,27-05-2021
,45604,3.0,,90.0,1.0,27-05-2021
,44998,-2.0,,92.0,2.0,27-05-2021
,44996,-1.0,,92.0,2.0,27-05-2021
,45600,2.0,,90.0,1.0,27-05-2021
,44994,-1.0,,85.0,4.0,27-05-2021
,44992,-3.0,,85.0,4.0,27-05-2021
,45596,3.0,,92.0,2.0,27-05-2021
,44990,0.0,,85.0,4.0,27-05-2021
,45592,2.0,,92.0,2.0,27-05-2021
,45586,1.0,,92.0,2.0,27-05-2021
,45582,3.0,,92.0,2.0,27-05-2021
,45578,1.0,,92.0,2.0,27-05-2021
,46162,-6.0,,88.0,1.0,27-05-2021
,45574,3.0,,92.0,2.0,27-05-2021
,46160,,,90.0,1.0,27-05-2021
,46158,-7.0,,90.0,1.0,27-05-2021
,45570,2.0,,92.0,2.0,27-05-2021
,45566,3.0,,92.0,2.0,27-05-2021
,46156,1.0,,90.0,1.0,27-05-2021
,46154,4.0,,90.0,1.0,27-05-2021
,45562,1.0,,85.0,4.0,27-05-2021
,46152,3.0,,92.0,2.0,27-05-2021
,46150,2.0,,92.0,2.0,27-05-2021
,45560,,,85.0,4.0,27-05-2021
,46148,2.0,,92.0,2.0,27-05-2021
,46146,1.0,,92.0,2.0,27-05-2021
,46144,5.0,,92.0,2.0,27-05-2021
,46143,4.0,,92.0,2.0,27-05-2021
,46141,3.0,,92.0,2.0,27-05-2021
,46139,2.0,,92.0,2.0,27-05-2021
,46137,4.0,,92.0,2.0,27-05-2021
,46135,4.0,,92.0,2.0,27-05-2021
,46133,1.0,,92.0,2.0,27-05-2021
,46721,5.0,,90.0,1.0,27-05-2021
,46131,-1.0,,92.0,2.0,27-05-2021
,46129,1.0,,92.0,2.0,27-05-2021
,46127,-4.0,,92.0,2.0,27-05-2021
,46716,0.0,,90.0,1.0,27-05-2021
,46125,-1.0,,92.0,2.0,27-05-2021
,46123,3.0,,92.0,2.0,27-05-2021
,46713,4.0,,90.0,1.0,27-05-2021
,46121,4.0,,85.0,4.0,27-05-2021
,46119,1.0,,85.0,4.0,27-05-2021
,46709,4.0,,92.0,2.0,27-05-2021
,46117,-1.0,,85.0,4.0,27-05-2021
,46115,1.0,,85.0,4.0,27-05-2021
,46705,3.0,,92.0,2.0,27-05-2021
,46701,2.0,,92.0,2.0,27-05-2021
,47242,5.0,,88.0,1.0,27-05-2021
,47240,5.0,,88.0,1.0,27-05-2021
,47237,3.0,,88.0,1.0,27-05-2021
,46696,2.0,,92.0,2.0,27-05-2021
,47236,5.0,,88.0,1.0,27-05-2021
,47235,3.0,,90.0,1.0,27-05-2021
,46692,0.0,,92.0,2.0,27-05-2021
,47233,3.0,,90.0,1.0,27-05-2021
,47229,3.0,,90.0,1.0,27-05-2021
,46688,0.0,,92.0,2.0,27-05-2021
,47226,2.0,,90.0,1.0,27-05-2021
,46684,4.0,,92.0,2.0,27-05-2021
,47224,2.0,,90.0,1.0,27-05-2021
,47222,3.0,,90.0,1.0,27-05-2021
,46682,3.0,,85.0,4.0,27-05-2021
,47220,1.0,,92.0,2.0,27-05-2021
,47218,3.0,,92.0,2.0,27-05-2021
,46678,1.0,,85.0,4.0,27-05-2021
,47216,2.0,,92.0,2.0,27-05-2021
,47214,2.0,,92.0,2.0,27-05-2021
,47212,1.0,,92.0,2.0,27-05-2021
,47743,4.0,,88.0,1.0,27-05-2021
,47739,,,88.0,1.0,27-05-2021
,47210,,,92.0,2.0,27-05-2021
,47208,3.0,,92.0,2.0,27-05-2021
,47735,3.0,,90.0,1.0,27-05-2021
,47206,0.0,,92.0,2.0,27-05-2021
,47731,3.0,,90.0,1.0,27-05-2021
,47205,1.0,,92.0,2.0,27-05-2021
,47727,2.0,,90.0,1.0,27-05-2021
,47723,3.0,,90.0,1.0,27-05-2021
,47719,2.0,,92.0,2.0,27-05-2021
,47715,1.0,,92.0,2.0,27-05-2021
,47204,1.0,,85.0,4.0,27-05-2021
,47202,0.0,,85.0,4.0,27-05-2021
,48234,4.0,,88.0,1.0,27-05-2021
,48232,4.0,,88.0,1.0,27-05-2021
,48230,4.0,,88.0,1.0,27-05-2021
,48228,,,88.0,1.0,27-05-2021
,48226,4.0,,90.0,1.0,27-05-2021
,48224,3.0,,90.0,1.0,27-05-2021
,48222,3.0,,90.0,1.0,27-05-2021
,48220,3.0,,90.0,1.0,27-05-2021
,48218,1.0,,90.0,1.0,27-05-2021
,48216,2.0,,90.0,1.0,27-05-2021
,48214,2.0,,90.0,1.0,27-05-2021
,48212,2.0,,90.0,1.0,27-05-2021
,48210,,,92.0,2.0,27-05-2021
,48208,3.0,,92.0,2.0,27-05-2021
,48207,,,92.0,2.0,27-05-2021
,48206,,,92.0,2.0,27-05-2021
,48205,2.0,,92.0,2.0,27-05-2021
,48203,2.0,,92.0,2.0,27-05-2021
,48727,4.0,,88.0,1.0,27-05-2021
,48723,4.0,,90.0,1.0,27-05-2021
,48719,4.0,,90.0,1.0,27-05-2021
,48715,4.0,,90.0,1.0,27-05-2021
,48711,2.0,,90.0,1.0,27-05-2021
,48707,,,92.0,2.0,27-05-2021
,48703,2.0,,92.0,2.0,27-05-2021
,49238,6.0,,86.0,1.0,27-05-2021
,49236,4.0,,86.0,1.0,27-05-2021
,49234,3.0,,86.0,1.0,27-05-2021
,48700,3.0,,92.0,2.0,27-05-2021
,48201,,,85.0,4.0,27-05-2021
,49232,3.0,,88.0,1.0,27-05-2021
,48200,2.0,,85.0,4.0,27-05-2021
,48697,,,92.0,2.0,27-05-2021
,48693,1.0,,92.0,2.0,27-05-2021
,49231,2.0,,88.0,1.0,27-05-2021
,49229,1.0,,90.0,1.0,27-05-2021
,49227,0.0,,90.0,1.0,27-05-2021
,49225,1.0,,92.0,2.0,27-05-2021
,49223,2.0,,92.0,2.0,27-05-2021
,49221,2.0,,92.0,2.0,27-05-2021
,49771,5.0,,84.0,1.0,27-05-2021
,49219,1.0,,92.0,2.0,27-05-2021
,49217,2.0,,92.0,2.0,27-05-2021
,49215,3.0,,92.0,2.0,27-05-2021
,49213,4.0,,92.0,2.0,27-05-2021
,49211,3.0,,93.0,2.0,27-05-2021
,49769,3.0,,89.0,1.0,27-05-2021
,49209,3.0,,93.0,2.0,27-05-2021
,49207,1.0,,93.0,2.0,27-05-2021
,49765,5.0,,89.0,1.0,27-05-2021
,49206,0.0,,93.0,2.0,27-05-2021
,49761,3.0,,90.0,1.0,27-05-2021
,49204,1.0,,93.0,2.0,27-05-2021
,49202,0.0,,93.0,2.0,27-05-2021
,49200,2.0,,93.0,2.0,27-05-2021
,49198,3.0,,93.0,2.0,27-05-2021
,49196,3.0,,92.0,3.0,27-05-2021
,49194,3.0,,92.0,3.0,27-05-2021
,49755,4.0,,92.0,2.0,27-05-2021
,49191,,,92.0,3.0,27-05-2021
,49751,3.0,,92.0,2.0,27-05-2021
,49747,6.0,,92.0,2.0,27-05-2021
,49190,,,92.0,3.0,27-05-2021
,49189,,,92.0,3.0,27-05-2021
,49743,3.0,,92.0,2.0,27-05-2021
,49739,2.0,,92.0,2.0,27-05-2021
,49186,1.0,,90.0,3.0,27-05-2021
,49184,2.0,,90.0,3.0,27-05-2021
,49735,1.0,,93.0,2.0,27-05-2021
,49182,,,90.0,3.0,27-05-2021
,49731,1.0,,93.0,2.0,27-05-2021
,49727,2.0,,93.0,2.0,27-05-2021
,49723,1.0,,93.0,2.0,27-05-2021
,49719,4.0,,92.0,3.0,27-05-2021
,49715,-2.0,,92.0,3.0,27-05-2021
,49711,1.0,,90.0,3.0,27-05-2021
,49709,-1.0,,90.0,3.0,27-05-2021
,49705,0.0,,90.0,3.0,27-05-2021
,35743,4.0,,89.0,1.0,27-05-2021
,36251,4.0,,89.0,1.0,27-05-2021
,36249,4.0,,89.0,1.0,27-05-2021
,36247,5.0,,89.0,1.0,27-05-2021
,36245,5.0,,89.0,1.0,27-05-2021
,36758,3.0,,89.0,3.0,27-05-2021
,36742,4.0,,89.0,1.0,27-05-2021
,36738,5.0,,89.0,1.0,27-05-2021
,36734,5.0,,89.0,1.0,27-05-2021
,37254,3.0,,86.0,4.0,27-05-2021
,37252,1.0,,86.0,4.0,27-05-2021
,37250,3.0,,89.0,3.0,27-05-2021
,37248,4.0,,89.0,3.0,27-05-2021
,37246,3.0,,89.0,3.0,27-05-2021
,37234,4.0,,89.0,3.0,27-05-2021
,37232,5.0,,89.0,1.0,27-05-2021
,37230,5.0,,89.0,1.0,27-05-2021
,37228,5.0,,89.0,1.0,27-05-2021
,37226,5.0,,89.0,1.0,27-05-2021
,37224,5.0,,89.0,1.0,27-05-2021
,37222,5.0,,89.0,1.0,27-05-2021
,37220,6.0,,89.0,1.0,27-05-2021
,37741,3.0,,87.0,3.0,27-05-2021
,37737,2.0,,87.0,3.0,27-05-2021
,37733,3.0,,87.0,3.0,27-05-2021
,37729,4.0,,85.0,2.0,27-05-2021
,37725,4.0,,85.0,2.0,27-05-2021
,37717,4.0,,85.0,2.0,27-05-2021
,37713,4.0,,83.0,2.0,27-05-2021
,37709,5.0,,83.0,2.0,27-05-2021
,37705,5.0,,83.0,2.0,27-05-2021
,37701,7.0,,83.0,2.0,27-05-2021
,38192,3.0,,87.0,3.0,27-05-2021
,38194,4.0,,87.0,3.0,27-05-2021
,38190,4.0,,87.0,3.0,27-05-2021
,38196,4.0,,87.0,3.0,27-05-2021
,38188,3.0,,87.0,3.0,27-05-2021
,38198,4.0,,87.0,3.0,27-05-2021
,38186,3.0,,87.0,3.0,27-05-2021
,38200,5.0,,87.0,3.0,27-05-2021
,38184,3.0,,85.0,2.0,27-05-2021
,38182,4.0,,85.0,2.0,27-05-2021
,38180,3.0,,85.0,2.0,27-05-2021
,38178,3.0,,85.0,2.0,27-05-2021
,38176,4.0,,85.0,2.0,27-05-2021
,38174,4.0,,85.0,2.0,27-05-2021
,38172,5.0,,85.0,2.0,27-05-2021
,38170,5.0,,85.0,2.0,27-05-2021
,38168,4.0,,85.0,2.0,27-05-2021
,38166,4.0,,83.0,2.0,27-05-2021
,38164,6.0,,83.0,2.0,27-05-2021
,38162,6.0,,83.0,2.0,27-05-2021
,38160,5.0,,83.0,2.0,27-05-2021
,38158,6.0,,83.0,2.0,27-05-2021
,38156,6.0,,83.0,2.0,27-05-2021
,38627,4.0,,87.0,3.0,27-05-2021
,38623,4.0,,87.0,3.0,27-05-2021
,38631,4.0,,87.0,3.0,27-05-2021
,38619,4.0,,87.0,3.0,27-05-2021
,38635,4.0,,84.0,4.0,27-05-2021
,38615,3.0,,85.0,2.0,27-05-2021
,38639,4.0,,84.0,4.0,27-05-2021
,38611,3.0,,85.0,2.0,27-05-2021
,38607,4.0,,85.0,2.0,27-05-2021
,38603,6.0,,85.0,2.0,27-05-2021
,38599,6.0,,83.0,2.0,27-05-2021
,38595,6.0,,83.0,2.0,27-05-2021
,38591,6.0,,83.0,2.0,27-05-2021
,39048,4.0,,87.0,3.0,27-05-2021
,39050,4.0,,87.0,3.0,27-05-2021
,39046,4.0,,87.0,3.0,27-05-2021
,39052,4.0,,87.0,3.0,27-05-2021
,39044,4.0,,87.0,3.0,27-05-2021
,39054,4.0,,87.0,3.0,27-05-2021
,39042,4.0,,87.0,3.0,27-05-2021
,39056,4.0,,87.0,3.0,27-05-2021
,39040,3.0,,85.0,2.0,27-05-2021
,39058,4.0,,84.0,4.0,27-05-2021
,39038,3.0,,85.0,2.0,27-05-2021
,39060,5.0,,84.0,4.0,27-05-2021
,39036,3.0,,85.0,2.0,27-05-2021
,39062,5.0,,84.0,4.0,27-05-2021
,39034,3.0,,85.0,2.0,27-05-2021
,39064,5.0,,84.0,4.0,27-05-2021
,39032,5.0,,85.0,2.0,27-05-2021
,39066,5.0,,84.0,4.0,27-05-2021
,39030,5.0,,85.0,2.0,27-05-2021
,39068,5.0,,84.0,4.0,27-05-2021
,39028,4.0,,85.0,2.0,27-05-2021
,39070,5.0,,84.0,4.0,27-05-2021
,39026,6.0,,85.0,2.0,27-05-2021
,39024,6.0,,85.0,2.0,27-05-2021
,39022,6.0,,83.0,2.0,27-05-2021
,39020,6.0,,83.0,2.0,27-05-2021
,39018,7.0,,83.0,2.0,27-05-2021
,39441,4.0,,87.0,3.0,27-05-2021
,39437,4.0,,87.0,3.0,27-05-2021
,39445,4.0,,87.0,3.0,27-05-2021
,39433,3.0,,87.0,3.0,27-05-2021
,39449,5.0,,84.0,4.0,27-05-2021
,39429,3.0,,85.0,2.0,27-05-2021
,39453,3.0,,84.0,4.0,27-05-2021
,39425,4.0,,85.0,2.0,27-05-2021
,39457,5.0,,84.0,4.0,27-05-2021
,39421,6.0,,85.0,2.0,27-05-2021
,39461,6.0,,84.0,4.0,27-05-2021
,39417,6.0,,85.0,2.0,27-05-2021
,39465,3.0,,81.0,4.0,27-05-2021
,39413,6.0,,83.0,2.0,27-05-2021
,39824,2.0,,87.0,3.0,27-05-2021
,39826,2.0,,87.0,3.0,27-05-2021
,39822,4.0,,87.0,3.0,27-05-2021
,39828,5.0,,87.0,3.0,27-05-2021
,39820,4.0,,87.0,3.0,27-05-2021
,39830,5.0,,87.0,3.0,27-05-2021
,39818,2.0,,87.0,3.0,27-05-2021
,39832,4.0,,87.0,3.0,27-05-2021
,39816,2.0,,85.0,2.0,27-05-2021
,39834,2.0,,84.0,4.0,27-05-2021
,39814,2.0,,85.0,2.0,27-05-2021
,39836,2.0,,84.0,4.0,27-05-2021
,39812,4.0,,85.0,2.0,27-05-2021
,39838,2.0,,84.0,4.0,27-05-2021
,39810,5.0,,85.0,2.0,27-05-2021
,39840,3.0,,84.0,4.0,27-05-2021
,39808,6.0,,85.0,2.0,27-05-2021
,39842,3.0,,84.0,4.0,27-05-2021
,39806,6.0,,85.0,2.0,27-05-2021
,39844,3.0,,84.0,4.0,27-05-2021
,39804,6.0,,85.0,2.0,27-05-2021
,39846,3.0,,84.0,4.0,27-05-2021
,39802,6.0,,85.0,2.0,27-05-2021
,39848,5.0,,84.0,4.0,27-05-2021
,39800,6.0,,85.0,2.0,27-05-2021
,39850,6.0,,81.0,4.0,27-05-2021
,40224,3.0,,87.0,3.0,27-05-2021
,40220,3.0,,87.0,3.0,27-05-2021
,40228,5.0,,87.0,3.0,27-05-2021
,40216,3.0,,87.0,3.0,27-05-2021
,40232,5.0,,84.0,4.0,27-05-2021
,40212,3.0,,85.0,2.0,27-05-2021
,40236,3.0,,84.0,4.0,27-05-2021
,40208,6.0,,85.0,2.0,27-05-2021
,40240,3.0,,84.0,4.0,27-05-2021
,40204,5.0,,85.0,2.0,27-05-2021
,40244,4.0,,84.0,4.0,27-05-2021
,40200,5.0,,85.0,2.0,27-05-2021
,40248,4.0,,81.0,4.0,27-05-2021
,40609,2.0,,87.0,3.0,27-05-2021
,40611,5.0,,87.0,3.0,27-05-2021
,40607,2.0,,87.0,3.0,27-05-2021
,40613,5.0,,87.0,3.0,27-05-2021
,40605,2.0,,87.0,3.0,27-05-2021
,40615,4.0,,87.0,3.0,27-05-2021
,40603,5.0,,87.0,3.0,27-05-2021
,40617,5.0,,87.0,3.0,27-05-2021
,40601,5.0,,85.0,2.0,27-05-2021
,40619,3.0,,84.0,4.0,27-05-2021
,40599,5.0,,85.0,2.0,27-05-2021
,40621,4.0,,84.0,4.0,27-05-2021
,40597,5.0,,85.0,2.0,27-05-2021
,40623,3.0,,84.0,4.0,27-05-2021
,40595,5.0,,85.0,2.0,27-05-2021
,40625,3.0,,84.0,4.0,27-05-2021
,40593,5.0,,85.0,2.0,27-05-2021
,40627,3.0,,84.0,4.0,27-05-2021
,40591,4.0,,85.0,2.0,27-05-2021
,40629,3.0,,84.0,4.0,27-05-2021
,40589,4.0,,85.0,2.0,27-05-2021
,40631,5.0,,84.0,4.0,27-05-2021
,40633,5.0,,84.0,4.0,27-05-2021
,40635,6.0,,81.0,4.0,27-05-2021
,40987,5.0,,87.0,3.0,27-05-2021
,40983,1.0,,87.0,3.0,27-05-2021
,40991,5.0,,87.0,3.0,27-05-2021
,40979,5.0,,87.0,3.0,27-05-2021
,40995,3.0,,84.0,4.0,27-05-2021
,40975,6.0,,85.0,2.0,27-05-2021
,40999,4.0,,84.0,4.0,27-05-2021
,40971,5.0,,85.0,2.0,27-05-2021
,41003,3.0,,84.0,4.0,27-05-2021
,40967,5.0,,85.0,2.0,27-05-2021
,41007,5.0,,84.0,4.0,27-05-2021
,41011,4.0,,81.0,4.0,27-05-2021
,41369,5.0,,87.0,3.0,27-05-2021
,41371,4.0,,87.0,3.0,27-05-2021
,41367,5.0,,87.0,3.0,27-05-2021
,41373,4.0,,87.0,3.0,27-05-2021
,41365,5.0,,87.0,3.0,27-05-2021
,41375,5.0,,87.0,3.0,27-05-2021
,41363,5.0,,87.0,3.0,27-05-2021
,41377,3.0,,87.0,3.0,27-05-2021
,41361,5.0,,85.0,2.0,27-05-2021
,41379,3.0,,84.0,4.0,27-05-2021
,41359,7.0,,85.0,2.0,27-05-2021
,41381,3.0,,84.0,4.0,27-05-2021
,41357,6.0,,85.0,2.0,27-05-2021
,41383,3.0,,84.0,4.0,27-05-2021
,41355,6.0,,85.0,2.0,27-05-2021
,41385,5.0,,84.0,4.0,27-05-2021
,41353,5.0,,85.0,2.0,27-05-2021
,41387,3.0,,84.0,4.0,27-05-2021
,41351,5.0,,85.0,2.0,27-05-2021
,41389,4.0,,84.0,4.0,27-05-2021
,41349,5.0,,85.0,2.0,27-05-2021
,41391,4.0,,84.0,4.0,27-05-2021
,41393,4.0,,84.0,4.0,27-05-2021
,41395,4.0,,81.0,4.0,27-05-2021
,41347,4.0,,83.0,3.0,27-05-2021
,41345,4.0,,83.0,3.0,27-05-2021
,41343,3.0,,83.0,3.0,27-05-2021
,41341,2.0,,83.0,3.0,27-05-2021
,41339,7.0,,83.0,3.0,27-05-2021
,41775,5.0,,87.0,3.0,27-05-2021
,41771,3.0,,87.0,3.0,27-05-2021
,41779,5.0,,87.0,3.0,27-05-2021
,41767,5.0,,87.0,3.0,27-05-2021
,41783,3.0,,84.0,4.0,27-05-2021
,41763,7.0,,85.0,2.0,27-05-2021
,41787,3.0,,84.0,4.0,27-05-2021
,41759,6.0,,85.0,2.0,27-05-2021
,41791,3.0,,84.0,4.0,27-05-2021
,41755,6.0,,85.0,2.0,27-05-2021
,41795,3.0,,84.0,4.0,27-05-2021
,41799,4.0,,81.0,4.0,27-05-2021
,41749,3.0,,81.0,1.0,27-05-2021
,41745,3.0,,83.0,3.0,27-05-2021
,41741,3.0,,83.0,3.0,27-05-2021
,42206,4.0,,87.0,3.0,27-05-2021
,42208,6.0,,87.0,3.0,27-05-2021
,42204,6.0,,87.0,3.0,27-05-2021
,42210,5.0,,87.0,3.0,27-05-2021
,42202,4.0,,87.0,3.0,27-05-2021
,42212,5.0,,87.0,3.0,27-05-2021
,42200,5.0,,87.0,3.0,27-05-2021
,42214,3.0,,87.0,3.0,27-05-2021
,42198,6.0,,85.0,2.0,27-05-2021
,42216,3.0,,84.0,4.0,27-05-2021
,42196,6.0,,85.0,2.0,27-05-2021
,42218,3.0,,84.0,4.0,27-05-2021
,42194,6.0,,85.0,2.0,27-05-2021
,42220,3.0,,84.0,4.0,27-05-2021
,42192,6.0,,85.0,2.0,27-05-2021
,42222,3.0,,84.0,4.0,27-05-2021
,42190,6.0,,85.0,2.0,27-05-2021
,42224,4.0,,84.0,4.0,27-05-2021
,42188,6.0,,85.0,2.0,27-05-2021
,42226,4.0,,84.0,4.0,27-05-2021
,42186,5.0,,85.0,2.0,27-05-2021
,42228,3.0,,84.0,4.0,27-05-2021
,42230,3.0,,84.0,4.0,27-05-2021
,42232,4.0,,81.0,4.0,27-05-2021
,42185,6.0,,81.0,1.0,27-05-2021
,42183,4.0,,81.0,1.0,27-05-2021
,42181,4.0,,81.0,1.0,27-05-2021
,42179,3.0,,81.0,1.0,27-05-2021
,42177,3.0,,83.0,3.0,27-05-2021
,42175,4.0,,83.0,3.0,27-05-2021
,42173,3.0,,83.0,3.0,27-05-2021
,42171,3.0,,83.0,3.0,27-05-2021
,42169,4.0,,83.0,3.0,27-05-2021
,42653,4.0,,87.0,3.0,27-05-2021
,42649,4.0,,87.0,3.0,27-05-2021
,42657,6.0,,87.0,3.0,27-05-2021
,42645,6.0,,87.0,3.0,27-05-2021
,42661,3.0,,84.0,4.0,27-05-2021
,42641,6.0,,85.0,2.0,27-05-2021
,42665,3.0,,84.0,4.0,27-05-2021
,42637,6.0,,85.0,2.0,27-05-2021
,42669,4.0,,84.0,4.0,27-05-2021
,42633,7.0,,85.0,2.0,27-05-2021
,42673,3.0,,84.0,4.0,27-05-2021
,42677,5.0,,81.0,4.0,27-05-2021
,42628,6.0,,81.0,1.0,27-05-2021
