system:index,ET,Malla16k,Malla1k,Malla2k,Malla4k,Malla8k,Parcela_ID,Temp_C,latitude,longitude,precipitation,relative_humidity_2m_above_ground,wind,Fecha actual
00000000000000000554,42.0,0,1,0,0,0,436835,24.0,-33.3241283585188,-70.77713834167196,0.0,34.0,1.0,25-05-2021
00000000000000000564,45.0,0,1,2,0,0,436999,24.0,-33.31289941746731,-70.89616511681778,0.0,36.0,1.0,25-05-2021
00000000000000000566,43.0,0,1,2,0,0,437001,26.0,-33.31289941746731,-70.8737072347148,0.0,34.0,1.0,25-05-2021
00000000000000000568,52.0,0,1,2,0,0,437003,24.0,-33.31289941746731,-70.85349514082209,0.0,34.0,1.0,25-05-2021
0000000000000000056a,36.0,0,1,2,0,0,437005,23.0,-33.3151452056776,-70.83103725871914,0.0,34.0,1.0,25-05-2021
0000000000000000056c,35.0,0,1,2,0,0,437007,23.0,-33.3151452056776,-70.81082516482644,0.0,34.0,1.0,25-05-2021
0000000000000000056e,,0,1,2,0,0,437009,24.0,-33.3151452056776,-70.78836728272344,0.0,34.0,1.0,25-05-2021
00000000000000000570,,0,1,2,0,0,437011,23.0,-33.3151452056776,-70.76815518883076,0.0,34.0,1.0,25-05-2021
00000000000000000572,,0,1,2,0,0,437013,23.0,-33.3151452056776,-70.74569730672776,0.0,34.0,1.0,25-05-2021
00000000000000000574,,0,1,2,0,0,437015,24.0,-33.3151452056776,-70.72323942462478,0.0,34.0,1.0,25-05-2021
00000000000000000576,,0,1,2,0,0,437017,25.0,-33.3151452056776,-70.7030273307321,0.0,34.0,1.0,25-05-2021
00000000000000000578,30.0,0,1,2,0,0,437019,25.0,-33.317390993887905,-70.68056944862909,0.0,34.0,1.0,25-05-2021
0000000000000000057a,,0,1,2,0,0,437021,26.0,-33.317390993887905,-70.66035735473642,0.0,34.0,1.0,25-05-2021
0000000000000000057c,,0,1,2,0,0,437023,26.0,-33.317390993887905,-70.63789947263342,0.0,34.0,1.0,25-05-2021
00000000000000000581,130.0,0,1,2,0,0,432519,19.0,-33.546461391338376,-71.00845452733273,0.0,42.0,1.0,25-05-2021
00000000000000000585,,0,1,2,0,0,432523,21.0,-33.546461391338376,-70.96578455133705,0.0,42.0,1.0,25-05-2021
00000000000000000589,47.0,0,1,2,0,0,432527,24.0,-33.546461391338376,-70.92311457534137,0.0,42.0,1.0,25-05-2021
0000000000000000058d,91.0,0,1,2,0,0,432531,19.0,-33.54870717954868,-70.88044459934571,0.0,42.0,1.0,25-05-2021
00000000000000000591,,0,1,2,0,0,432535,21.0,-33.54870717954868,-70.83552883513973,0.0,30.0,1.0,25-05-2021
00000000000000000595,,0,1,2,0,0,432539,21.0,-33.54870717954868,-70.79285885914405,0.0,30.0,1.0,25-05-2021
00000000000000000599,37.0,0,1,2,0,0,432543,21.0,-33.55095296775898,-70.75018888314837,0.0,30.0,1.0,25-05-2021
0000000000000000059d,,0,1,2,0,0,432547,24.0,-33.55095296775898,-70.70751890715269,0.0,30.0,1.0,25-05-2021
000000000000000005a1,,0,1,2,0,0,432551,23.0,-33.55095296775898,-70.66484893115701,0.0,30.0,1.0,25-05-2021
000000000000000005d3,121.0,0,1,2,0,0,432831,20.0,-33.526249297445695,-71.11625236142706,0.0,42.0,1.0,25-05-2021
000000000000000005d5,74.0,0,1,2,0,0,432833,19.0,-33.526249297445695,-71.09379447932409,0.0,42.0,1.0,25-05-2021
000000000000000005d7,,0,1,2,0,0,432835,20.0,-33.526249297445695,-71.07358238543141,0.0,42.0,1.0,25-05-2021
000000000000000005d9,135.0,0,1,2,0,0,432837,21.0,-33.526249297445695,-71.05112450332841,0.0,42.0,1.0,25-05-2021
000000000000000005db,,0,1,2,0,0,432839,20.0,-33.52849508565599,-71.0309124094357,0.0,42.0,1.0,25-05-2021
000000000000000005dd,,0,1,2,0,0,432841,22.0,-33.52849508565599,-71.00845452733273,0.0,42.0,1.0,25-05-2021
000000000000000005df,,0,1,2,0,0,432843,24.0,-33.52849508565599,-70.98599664522975,0.0,42.0,1.0,25-05-2021
000000000000000005e1,55.0,0,1,2,0,0,432845,24.0,-33.52849508565599,-70.96578455133705,0.0,42.0,1.0,25-05-2021
000000000000000005e3,50.0,0,1,2,0,0,432847,21.0,-33.52849508565599,-70.94332666923407,0.0,42.0,1.0,25-05-2021
000000000000000005e5,,0,1,2,0,0,432849,19.0,-33.52849508565599,-70.92311457534137,0.0,42.0,1.0,25-05-2021
000000000000000005e7,44.0,0,1,2,0,0,432851,18.0,-33.52849508565599,-70.90065669323839,0.0,42.0,1.0,25-05-2021
000000000000000005e9,,0,1,2,0,0,432853,20.0,-33.53074087386629,-70.8781988111354,0.0,42.0,1.0,25-05-2021
000000000000000005eb,,0,1,2,0,0,432855,23.0,-33.53074087386629,-70.8579867172427,0.0,30.0,1.0,25-05-2021
000000000000000005ed,,0,1,2,0,0,432857,25.0,-33.53074087386629,-70.83552883513973,0.0,30.0,1.0,25-05-2021
000000000000000005ef,37.0,0,1,2,0,0,432859,23.0,-33.53074087386629,-70.81531674124703,0.0,30.0,1.0,25-05-2021
000000000000000005f1,,0,1,2,0,0,432861,22.0,-33.53074087386629,-70.79285885914405,0.0,30.0,1.0,25-05-2021
000000000000000005f3,,0,1,2,0,0,432863,23.0,-33.53074087386629,-70.77040097704105,0.0,30.0,1.0,25-05-2021
000000000000000005f5,,0,1,2,0,0,432865,23.0,-33.53074087386629,-70.75018888314837,0.0,30.0,1.0,25-05-2021
000000000000000005f7,,0,1,2,0,0,432867,23.0,-33.53298666207659,-70.72773100104538,0.0,30.0,1.0,25-05-2021
000000000000000005f9,,0,1,2,0,0,432869,24.0,-33.53298666207659,-70.70751890715269,0.0,30.0,1.0,25-05-2021
000000000000000005fb,,0,1,2,0,0,432871,23.0,-33.53298666207659,-70.6850610250497,3.0,30.0,1.0,25-05-2021
000000000000000005fd,,0,1,2,0,0,432873,23.0,-33.53298666207659,-70.66484893115701,3.0,30.0,1.0,25-05-2021
000000000000000005ff,,0,1,2,0,0,432875,24.0,-33.53298666207659,-70.64239104905403,0.0,30.0,1.0,25-05-2021
00000000000000000631,,0,1,2,0,0,433160,20.0,-33.5082829917633,-71.09379447932409,0.0,42.0,1.0,25-05-2021
00000000000000000635,68.0,0,1,2,0,0,433164,21.0,-33.5082829917633,-71.05112450332841,0.0,42.0,1.0,25-05-2021
00000000000000000639,,0,1,2,0,0,433168,23.0,-33.510528779973605,-71.00845452733273,0.0,42.0,1.0,25-05-2021
0000000000000000063d,,0,1,2,0,0,433172,19.0,-33.510528779973605,-70.96578455133705,0.0,42.0,1.0,25-05-2021
00000000000000000641,,0,1,2,0,0,433176,18.0,-33.510528779973605,-70.92086878713106,0.0,42.0,1.0,25-05-2021
00000000000000000645,40.0,0,1,2,0,0,433180,25.0,-33.5127745681839,-70.8781988111354,0.0,42.0,1.0,25-05-2021
00000000000000000649,,0,1,2,0,0,433184,24.0,-33.5127745681839,-70.83552883513973,0.0,30.0,1.0,25-05-2021
0000000000000000064d,,0,1,2,0,0,433188,22.0,-33.5127745681839,-70.79285885914405,0.0,30.0,1.0,25-05-2021
00000000000000000651,,0,1,2,0,0,433192,22.0,-33.5127745681839,-70.75018888314837,0.0,30.0,1.0,25-05-2021
00000000000000000655,,0,1,2,0,0,433196,24.0,-33.5150203563942,-70.70751890715269,0.0,30.0,1.0,25-05-2021
00000000000000000659,,0,1,2,0,0,433200,23.0,-33.5150203563942,-70.66260314294671,3.0,30.0,1.0,25-05-2021
0000000000000000068b,83.0,0,1,2,0,0,433492,20.0,-33.49031668608091,-71.11400657321676,0.0,42.0,1.0,25-05-2021
0000000000000000068d,75.0,0,1,2,0,0,433494,20.0,-33.49031668608091,-71.09379447932409,0.0,42.0,1.0,25-05-2021
0000000000000000068f,74.0,0,1,2,0,0,433496,19.0,-33.49031668608091,-71.07133659722109,0.0,42.0,1.0,25-05-2021
00000000000000000691,85.0,0,1,2,0,0,433498,20.0,-33.49031668608091,-71.05112450332841,0.0,42.0,1.0,25-05-2021
00000000000000000693,79.0,0,1,2,0,0,433500,22.0,-33.49256247429121,-71.0286666212254,0.0,42.0,1.0,25-05-2021
00000000000000000695,,0,1,2,0,0,433502,22.0,-33.49256247429121,-71.00845452733273,0.0,42.0,1.0,25-05-2021
00000000000000000697,104.0,0,1,2,0,0,433504,20.0,-33.49256247429121,-70.98599664522975,0.0,42.0,1.0,25-05-2021
00000000000000000699,52.0,0,1,2,0,0,433506,21.0,-33.49256247429121,-70.96353876312675,0.0,42.0,1.0,25-05-2021
0000000000000000069b,,0,1,2,0,0,433508,21.0,-33.49256247429121,-70.94332666923407,0.0,42.0,1.0,25-05-2021
0000000000000000069d,,0,1,2,0,0,433510,20.0,-33.49256247429121,-70.92086878713106,0.0,42.0,1.0,25-05-2021
0000000000000000069f,,0,1,2,0,0,433512,22.0,-33.49256247429121,-70.90065669323839,0.0,42.0,1.0,25-05-2021
000000000000000006a1,,0,1,2,0,0,433514,25.0,-33.494808262501515,-70.8781988111354,0.0,42.0,1.0,25-05-2021
000000000000000006a3,38.0,0,1,2,0,0,433516,25.0,-33.494808262501515,-70.85574092903241,0.0,30.0,1.0,25-05-2021
000000000000000006a5,45.0,0,1,2,0,0,433518,25.0,-33.494808262501515,-70.83552883513973,0.0,30.0,1.0,25-05-2021
000000000000000006a7,51.0,0,1,2,0,0,433520,22.0,-33.494808262501515,-70.81307095303674,0.0,30.0,1.0,25-05-2021
000000000000000006a9,35.0,0,1,2,0,0,433522,22.0,-33.494808262501515,-70.79285885914405,0.0,30.0,1.0,25-05-2021
000000000000000006ab,,0,1,2,0,0,433524,22.0,-33.494808262501515,-70.77040097704105,0.0,30.0,1.0,25-05-2021
000000000000000006ad,,0,1,2,0,0,433526,23.0,-33.494808262501515,-70.75018888314837,0.0,30.0,1.0,25-05-2021
000000000000000006af,,0,1,2,0,0,433528,23.0,-33.49705405071181,-70.72773100104538,0.0,30.0,1.0,25-05-2021
000000000000000006b1,,0,1,2,0,0,433530,23.0,-33.49705405071181,-70.7052731189424,0.0,30.0,1.0,25-05-2021
000000000000000006b3,,0,1,2,0,0,433532,23.0,-33.49705405071181,-70.6850610250497,0.0,30.0,1.0,25-05-2021
000000000000000006b5,,0,1,2,0,0,433534,23.0,-33.49705405071181,-70.66260314294671,0.0,30.0,1.0,25-05-2021
000000000000000006b7,,0,1,2,0,0,433536,22.0,-33.49705405071181,-70.64239104905403,0.0,30.0,1.0,25-05-2021
000000000000000006e9,,0,1,2,0,0,433833,19.0,-33.472350380398524,-71.09379447932409,0.0,42.0,1.0,25-05-2021
000000000000000006ed,84.0,0,1,2,0,0,433837,19.0,-33.472350380398524,-71.05112450332841,0.0,42.0,1.0,25-05-2021
000000000000000006f1,70.0,0,1,2,0,0,433841,20.0,-33.47459616860882,-71.00620873912244,0.0,42.0,1.0,25-05-2021
000000000000000006f5,,0,1,2,0,0,433845,17.0,-33.47459616860882,-70.96353876312675,0.0,42.0,1.0,25-05-2021
000000000000000006f9,46.0,0,1,2,0,0,433849,26.0,-33.47459616860882,-70.92086878713106,0.0,42.0,1.0,25-05-2021
000000000000000006fd,,0,1,2,0,0,433853,24.0,-33.47684195681912,-70.8781988111354,0.0,42.0,1.0,25-05-2021
00000000000000000701,38.0,0,1,2,0,0,433857,24.0,-33.47684195681912,-70.83552883513973,0.0,30.0,1.0,25-05-2021
00000000000000000705,42.0,0,1,2,0,0,433861,22.0,-33.47684195681912,-70.79285885914405,0.0,30.0,1.0,25-05-2021
00000000000000000709,,0,1,2,0,0,433865,23.0,-33.47684195681912,-70.74794309493807,0.0,30.0,1.0,25-05-2021
0000000000000000070d,,0,1,2,0,0,433869,24.0,-33.47908774502942,-70.7052731189424,0.0,30.0,1.0,25-05-2021
00000000000000000711,,0,1,2,0,0,433873,23.0,-33.47908774502942,-70.66260314294671,0.0,30.0,1.0,25-05-2021
00000000000000000743,129.0,0,1,2,0,0,434176,19.0,-33.45438407471613,-71.11400657321676,0.0,42.0,1.0,25-05-2021
00000000000000000745,,0,1,2,0,0,434178,19.0,-33.45438407471613,-71.0915486911138,0.0,42.0,1.0,25-05-2021
00000000000000000747,74.0,0,1,2,0,0,434180,20.0,-33.45438407471613,-71.07133659722109,0.0,42.0,1.0,25-05-2021
00000000000000000749,91.0,0,1,2,0,0,434182,21.0,-33.45438407471613,-71.04887871511811,0.0,42.0,1.0,25-05-2021
0000000000000000074b,,0,1,2,0,0,434184,21.0,-33.45438407471613,-71.0286666212254,0.0,42.0,1.0,25-05-2021
0000000000000000074d,,0,1,2,0,0,434186,21.0,-33.456629862926434,-71.00620873912244,0.0,42.0,1.0,25-05-2021
0000000000000000074f,,0,1,2,0,0,434188,21.0,-33.456629862926434,-70.98599664522975,0.0,42.0,1.0,25-05-2021
00000000000000000751,,0,1,2,0,0,434190,18.0,-33.456629862926434,-70.96353876312675,0.0,42.0,1.0,25-05-2021
00000000000000000753,51.0,0,1,2,0,0,434192,20.0,-33.456629862926434,-70.94108088102377,0.0,42.0,1.0,25-05-2021
00000000000000000755,47.0,0,1,2,0,0,434194,21.0,-33.456629862926434,-70.92086878713106,0.0,42.0,1.0,25-05-2021
00000000000000000757,43.0,0,1,2,0,0,434196,22.0,-33.456629862926434,-70.8984109050281,0.0,42.0,1.0,25-05-2021
00000000000000000759,,0,1,2,0,0,434198,25.0,-33.45887565113673,-70.8781988111354,0.0,42.0,1.0,25-05-2021
0000000000000000075b,,0,1,2,0,0,434200,25.0,-33.45887565113673,-70.85574092903241,0.0,30.0,1.0,25-05-2021
0000000000000000075d,,0,1,2,0,0,434202,24.0,-33.45887565113673,-70.83552883513973,0.0,30.0,1.0,25-05-2021
0000000000000000075f,35.0,0,1,2,0,0,434204,24.0,-33.45887565113673,-70.81307095303674,0.0,30.0,1.0,25-05-2021
00000000000000000761,,0,1,2,0,0,434206,23.0,-33.45887565113673,-70.79061307093373,0.0,30.0,1.0,25-05-2021
00000000000000000763,,0,1,2,0,0,434208,23.0,-33.45887565113673,-70.77040097704105,0.0,30.0,1.0,25-05-2021
00000000000000000765,,0,1,2,0,0,434210,23.0,-33.45887565113673,-70.74794309493807,0.0,30.0,1.0,25-05-2021
00000000000000000767,,0,1,2,0,0,434212,22.0,-33.461121439347025,-70.72773100104538,0.0,30.0,1.0,25-05-2021
00000000000000000769,,0,1,2,0,0,434214,23.0,-33.461121439347025,-70.7052731189424,0.0,30.0,1.0,25-05-2021
0000000000000000076b,,0,1,2,0,0,434216,23.0,-33.461121439347025,-70.6850610250497,0.0,30.0,1.0,25-05-2021
0000000000000000076d,,0,1,2,0,0,434218,23.0,-33.461121439347025,-70.66260314294671,0.0,30.0,1.0,25-05-2021
0000000000000000076f,,0,1,2,0,0,434220,23.0,-33.461121439347025,-70.64014526084371,0.0,30.0,1.0,25-05-2021
000000000000000007a1,71.0,0,1,2,0,0,434528,24.0,-33.43641776903374,-71.0915486911138,0.0,42.0,1.0,25-05-2021
000000000000000007a5,92.0,0,1,2,0,0,434532,21.0,-33.43641776903374,-71.04887871511811,0.0,42.0,1.0,25-05-2021
000000000000000007a9,,0,1,2,0,0,434536,18.0,-33.43866355724404,-71.00620873912244,0.0,42.0,1.0,25-05-2021
000000000000000007ad,,0,1,2,0,0,434540,17.0,-33.43866355724404,-70.96353876312675,0.0,42.0,1.0,25-05-2021
000000000000000007b1,,0,1,2,0,0,434544,20.0,-33.43866355724404,-70.92086878713106,0.0,42.0,1.0,25-05-2021
00000000000000000012,88.0,0,1,2,0,0,429908,19.0,-33.687946048587214,-71.09828605574468,0.0,37.0,1.0,25-05-2021
00000000000000000016,71.0,0,1,2,0,0,429912,18.0,-33.6901918367975,-71.055616079749,0.0,37.0,1.0,25-05-2021
0000000000000000001a,62.0,0,1,2,0,0,429916,18.0,-33.6901918367975,-71.01294610375331,0.0,37.0,1.0,25-05-2021
0000000000000000001e,,0,1,2,0,0,429920,18.0,-33.6901918367975,-70.96803033954735,3.0,37.0,1.0,25-05-2021
00000000000000000022,53.0,0,1,2,0,0,429924,20.0,-33.692437625007805,-70.92536036355169,3.0,37.0,1.0,25-05-2021
00000000000000000026,44.0,0,1,2,0,0,429928,20.0,-33.692437625007805,-70.882690387556,0.0,37.0,1.0,25-05-2021
0000000000000000002a,,0,1,2,0,0,429932,19.0,-33.692437625007805,-70.84002041156032,3.0,32.0,2.0,25-05-2021
0000000000000000002e,,0,1,2,0,0,429936,20.0,-33.692437625007805,-70.79735043556464,0.0,32.0,2.0,25-05-2021
00000000000000000032,32.0,0,1,2,0,0,429940,21.0,-33.6946834132181,-70.75243467135867,0.0,32.0,2.0,25-05-2021
00000000000000000036,32.0,0,1,2,0,0,429944,21.0,-33.6946834132181,-70.70976469536299,0.0,32.0,2.0,25-05-2021
0000000000000000003a,,0,1,2,0,0,429948,20.0,-33.6946834132181,-70.66709471936731,0.0,32.0,2.0,25-05-2021
0000000000000000006c,77.0,0,1,2,0,0,430236,19.0,-33.66997974290481,-71.09828605574468,0.0,37.0,1.0,25-05-2021
0000000000000000006e,82.0,0,1,2,0,0,430238,18.0,-33.66997974290481,-71.0758281736417,0.0,37.0,1.0,25-05-2021
00000000000000000070,,0,1,2,0,0,430240,18.0,-33.672225531115124,-71.055616079749,0.0,37.0,1.0,25-05-2021
00000000000000000072,70.0,0,1,2,0,0,430242,19.0,-33.672225531115124,-71.03315819764602,0.0,37.0,1.0,25-05-2021
00000000000000000074,75.0,0,1,2,0,0,430244,18.0,-33.672225531115124,-71.01070031554303,0.0,37.0,1.0,25-05-2021
00000000000000000076,65.0,0,1,2,0,0,430246,19.0,-33.672225531115124,-70.99048822165034,3.0,37.0,1.0,25-05-2021
00000000000000000078,,0,1,2,0,0,430248,19.0,-33.672225531115124,-70.96803033954735,3.0,37.0,1.0,25-05-2021
0000000000000000007a,,0,1,2,0,0,430250,20.0,-33.672225531115124,-70.94781824565466,3.0,37.0,1.0,25-05-2021
0000000000000000007c,,0,1,2,0,0,430252,19.0,-33.674471319325406,-70.92536036355169,3.0,37.0,1.0,25-05-2021
0000000000000000007e,46.0,0,1,2,0,0,430254,19.0,-33.674471319325406,-70.90290248144869,3.0,37.0,1.0,25-05-2021
00000000000000000080,,0,1,2,0,0,430256,20.0,-33.674471319325406,-70.882690387556,0.0,37.0,1.0,25-05-2021
00000000000000000082,63.0,0,1,2,0,0,430258,19.0,-33.674471319325406,-70.86023250545301,0.0,32.0,2.0,25-05-2021
00000000000000000084,,0,1,2,0,0,430260,19.0,-33.674471319325406,-70.84002041156032,3.0,32.0,2.0,25-05-2021
00000000000000000086,,0,1,2,0,0,430262,20.0,-33.674471319325406,-70.81756252945733,3.0,32.0,2.0,25-05-2021
00000000000000000088,34.0,0,1,2,0,0,430264,21.0,-33.674471319325406,-70.79510464735435,0.0,32.0,2.0,25-05-2021
0000000000000000008a,33.0,0,1,2,0,0,430266,22.0,-33.676717107535715,-70.77489255346165,0.0,32.0,2.0,25-05-2021
0000000000000000008c,37.0,0,1,2,0,0,430268,20.0,-33.676717107535715,-70.75243467135867,0.0,32.0,2.0,25-05-2021
0000000000000000008e,38.0,0,1,2,0,0,430270,20.0,-33.676717107535715,-70.73222257746598,0.0,32.0,2.0,25-05-2021
00000000000000000090,,0,1,2,0,0,430272,21.0,-33.676717107535715,-70.70976469536299,0.0,32.0,2.0,25-05-2021
00000000000000000092,,0,1,2,0,0,430274,21.0,-33.676717107535715,-70.68730681326001,0.0,32.0,2.0,25-05-2021
00000000000000000094,,0,1,2,0,0,430276,21.0,-33.676717107535715,-70.66709471936731,0.0,32.0,2.0,25-05-2021
00000000000000000096,29.0,0,1,2,0,0,430278,21.0,-33.676717107535715,-70.64463683726433,3.0,32.0,2.0,25-05-2021
000000000000000000c6,77.0,0,1,2,0,0,430561,17.0,-33.65201343722243,-71.09828605574468,0.0,37.0,1.0,25-05-2021
000000000000000000ca,,0,1,2,0,0,430565,17.0,-33.654259225432725,-71.05337029153871,0.0,37.0,1.0,25-05-2021
000000000000000000ce,79.0,0,1,2,0,0,430569,18.0,-33.654259225432725,-71.01070031554303,0.0,37.0,1.0,25-05-2021
000000000000000000d2,78.0,0,1,2,0,0,430573,19.0,-33.654259225432725,-70.96803033954735,3.0,37.0,1.0,25-05-2021
000000000000000000d6,46.0,0,1,2,0,0,430577,20.0,-33.656505013643034,-70.92536036355169,3.0,37.0,1.0,25-05-2021
000000000000000000da,,0,1,2,0,0,430581,20.0,-33.656505013643034,-70.882690387556,0.0,37.0,1.0,25-05-2021
000000000000000000de,51.0,0,1,2,0,0,430585,20.0,-33.656505013643034,-70.83777462335001,3.0,32.0,2.0,25-05-2021
000000000000000000e2,,0,1,2,0,0,430589,23.0,-33.656505013643034,-70.79510464735435,0.0,32.0,2.0,25-05-2021
000000000000000000e6,49.0,0,1,2,0,0,430593,20.0,-33.658750801853316,-70.75243467135867,0.0,32.0,2.0,25-05-2021
000000000000000000ea,,0,1,2,0,0,430597,21.0,-33.658750801853316,-70.70976469536299,0.0,32.0,2.0,25-05-2021
000000000000000000ee,,0,1,2,0,0,430601,21.0,-33.658750801853316,-70.66709471936731,0.0,32.0,2.0,25-05-2021
0000000000000000011f,,0,1,2,0,0,430883,16.0,-33.63404713154004,-71.11849814963738,0.0,37.0,1.0,25-05-2021
00000000000000000121,78.0,0,1,2,0,0,430885,17.0,-33.63404713154004,-71.09604026753438,0.0,37.0,1.0,25-05-2021
00000000000000000123,77.0,0,1,2,0,0,430887,16.0,-33.63404713154004,-71.0758281736417,0.0,37.0,1.0,25-05-2021
00000000000000000125,68.0,0,1,2,0,0,430889,18.0,-33.636292919750325,-71.05337029153871,0.0,37.0,1.0,25-05-2021
00000000000000000127,,0,1,2,0,0,430891,19.0,-33.636292919750325,-71.03315819764602,3.0,37.0,1.0,25-05-2021
00000000000000000129,,0,1,2,0,0,430893,19.0,-33.636292919750325,-71.01070031554303,3.0,37.0,1.0,25-05-2021
0000000000000000012b,68.0,0,1,2,0,0,430895,18.0,-33.636292919750325,-70.98824243344005,3.0,37.0,1.0,25-05-2021
0000000000000000012d,,0,1,2,0,0,430897,17.0,-33.636292919750325,-70.96803033954735,3.0,37.0,1.0,25-05-2021
0000000000000000012f,71.0,0,1,2,0,0,430899,20.0,-33.636292919750325,-70.94557245744436,0.0,37.0,1.0,25-05-2021
00000000000000000131,58.0,0,1,2,0,0,430901,19.0,-33.63853870796064,-70.92536036355169,0.0,37.0,1.0,25-05-2021
00000000000000000133,43.0,0,1,2,0,0,430903,20.0,-33.63853870796064,-70.90290248144869,0.0,37.0,1.0,25-05-2021
00000000000000000135,,0,1,2,0,0,430905,22.0,-33.63853870796064,-70.88044459934571,0.0,37.0,1.0,25-05-2021
00000000000000000137,38.0,0,1,2,0,0,430907,21.0,-33.63853870796064,-70.86023250545301,0.0,32.0,2.0,25-05-2021
00000000000000000139,40.0,0,1,2,0,0,430909,20.0,-33.63853870796064,-70.83777462335001,0.0,32.0,2.0,25-05-2021
0000000000000000013b,43.0,0,1,2,0,0,430911,20.0,-33.63853870796064,-70.81756252945733,0.0,32.0,2.0,25-05-2021
0000000000000000013d,42.0,0,1,2,0,0,430913,19.0,-33.63853870796064,-70.79510464735435,0.0,32.0,2.0,25-05-2021
0000000000000000013f,,0,1,2,0,0,430915,20.0,-33.64078449617093,-70.77264676525134,0.0,32.0,2.0,25-05-2021
00000000000000000141,,0,1,2,0,0,430917,20.0,-33.64078449617093,-70.75243467135867,0.0,32.0,2.0,25-05-2021
00000000000000000143,,0,1,2,0,0,430919,20.0,-33.64078449617093,-70.72997678925567,0.0,32.0,2.0,25-05-2021
00000000000000000145,,0,1,2,0,0,430921,22.0,-33.64078449617093,-70.70976469536299,0.0,32.0,2.0,25-05-2021
00000000000000000147,29.0,0,1,2,0,0,430923,21.0,-33.64078449617093,-70.68730681326001,0.0,32.0,2.0,25-05-2021
00000000000000000149,48.0,0,1,2,0,0,430925,21.0,-33.64078449617093,-70.66484893115701,0.0,32.0,2.0,25-05-2021
0000000000000000014b,,0,1,2,0,0,430927,22.0,-33.64078449617093,-70.64463683726433,0.0,32.0,2.0,25-05-2021
0000000000000000017d,70.0,0,1,2,0,0,431211,19.0,-33.616080825857644,-71.09604026753438,0.0,42.0,1.0,25-05-2021
00000000000000000181,,0,1,2,0,0,431215,21.0,-33.618326614067946,-71.05337029153871,0.0,42.0,1.0,25-05-2021
00000000000000000185,,0,1,2,0,0,431219,20.0,-33.618326614067946,-71.01070031554303,3.0,42.0,1.0,25-05-2021
00000000000000000189,54.0,0,1,2,0,0,431223,19.0,-33.618326614067946,-70.96803033954735,3.0,42.0,1.0,25-05-2021
0000000000000000018d,,0,1,2,0,0,431227,19.0,-33.618326614067946,-70.92311457534137,0.0,42.0,1.0,25-05-2021
00000000000000000191,,0,1,2,0,0,431231,20.0,-33.620572402278235,-70.88044459934571,0.0,42.0,1.0,25-05-2021
00000000000000000195,72.0,0,1,2,0,0,431235,21.0,-33.620572402278235,-70.83777462335001,0.0,30.0,1.0,25-05-2021
00000000000000000199,48.0,0,1,2,0,0,431239,20.0,-33.620572402278235,-70.79510464735435,0.0,30.0,1.0,25-05-2021
0000000000000000019d,42.0,0,1,2,0,0,431243,20.0,-33.62281819048855,-70.75243467135867,0.0,30.0,1.0,25-05-2021
000000000000000001a1,,0,1,2,0,0,431247,22.0,-33.62281819048855,-70.70976469536299,0.0,30.0,1.0,25-05-2021
000000000000000001a5,32.0,0,1,2,0,0,431251,22.0,-33.62281819048855,-70.66484893115701,0.0,30.0,1.0,25-05-2021
000000000000000001d7,72.0,0,1,2,0,0,431533,20.0,-33.59811452017526,-71.11849814963738,0.0,42.0,1.0,25-05-2021
000000000000000001d9,72.0,0,1,2,0,0,431535,20.0,-33.59811452017526,-71.09604026753438,0.0,42.0,1.0,25-05-2021
000000000000000001db,102.0,0,1,2,0,0,431537,19.0,-33.59811452017526,-71.07358238543141,0.0,42.0,1.0,25-05-2021
000000000000000001dd,81.0,0,1,2,0,0,431539,20.0,-33.600360308385554,-71.05337029153871,0.0,42.0,1.0,25-05-2021
000000000000000001df,,0,1,2,0,0,431541,20.0,-33.600360308385554,-71.0309124094357,3.0,42.0,1.0,25-05-2021
000000000000000001e1,,0,1,2,0,0,431543,20.0,-33.600360308385554,-71.01070031554303,3.0,42.0,1.0,25-05-2021
000000000000000001e3,,0,1,2,0,0,431545,22.0,-33.600360308385554,-70.98824243344005,3.0,42.0,1.0,25-05-2021
000000000000000001e5,,0,1,2,0,0,431547,22.0,-33.600360308385554,-70.96578455133705,3.0,42.0,1.0,25-05-2021
000000000000000001e7,,0,1,2,0,0,431549,19.0,-33.600360308385554,-70.94557245744436,0.0,42.0,1.0,25-05-2021
000000000000000001e9,54.0,0,1,2,0,0,431551,19.0,-33.600360308385554,-70.92311457534137,0.0,42.0,1.0,25-05-2021
000000000000000001eb,55.0,0,1,2,0,0,431553,19.0,-33.60260609659585,-70.90290248144869,0.0,42.0,1.0,25-05-2021
000000000000000001ed,,0,1,2,0,0,431555,20.0,-33.60260609659585,-70.88044459934571,0.0,42.0,1.0,25-05-2021
000000000000000001ef,,0,1,2,0,0,431557,20.0,-33.60260609659585,-70.86023250545301,0.0,30.0,1.0,25-05-2021
000000000000000001f1,49.0,0,1,2,0,0,431559,21.0,-33.60260609659585,-70.83777462335001,0.0,30.0,1.0,25-05-2021
000000000000000001f3,58.0,0,1,2,0,0,431561,21.0,-33.60260609659585,-70.81531674124703,0.0,30.0,1.0,25-05-2021
000000000000000001f5,43.0,0,1,2,0,0,431563,21.0,-33.60260609659585,-70.79510464735435,0.0,30.0,1.0,25-05-2021
000000000000000001f7,46.0,0,1,2,0,0,431565,20.0,-33.60260609659585,-70.77264676525134,0.0,30.0,1.0,25-05-2021
